Index,Title,Date,URL
596,대한간호협회 간호학술상 지원자 모집 안내,2024.11.11,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11504&b_name=notice_board
595,[국립정신건강센터] 2025년 정신건강간호사 2급 수련생 모집공고,2024.11.08,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11501&b_name=notice_board
594,11월 23일 [ 故 김수지 교수 8주기 추모행사 안내 ],2024.11.01,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11481&b_name=notice_board
593,2024년 정신간호사회 제4차 정신건강세미나,2024.11.01,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11479&b_name=notice_board
592,[ 고려대의료원 안암병원] 2025년 정신건강간호사 2급 수련생 모집 공고,2024.10.28,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11472&b_name=notice_board
591,12월 5일 정신간호사회 보수교육 안내,2024.10.23,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11461&b_name=notice_board
590,12월 11일 [ 중독정신간호사 자격유지교육 ] 중독의 이해 및 중재전략 (ZOOM교육),2024.10.21,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11456&b_name=notice_board
589,[ 중요공지 ] 2024년 중독정신간호사 자격 갱신 안내,2024.10.18,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11453&b_name=notice_board
588,「대한의료커뮤니케이션학회」 국제학술대회 안내,2024.10.10,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11428&b_name=notice_board
587,2024년도 정신간호사회 보수교육 연간일정 수정공지(현재 2024.10.8),2024.10.08,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11425&b_name=notice_board
586,11월 14일 정신간호사회 보수교육 안내(부·울·경),2024.10.07,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11419&b_name=notice_board
585,2024년 전문상담기관 신규 선정 공모 [한국도박문제예방치유원],2024.10.02,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11412&b_name=notice_board
584,11월 7일 정신간호사회 보수교육 안내,2024.09.26,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11383&b_name=notice_board
583,10월 25일 정신간호사회 보수교육 안내 (서울),2024.09.25,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11378&b_name=notice_board
582,10월 23일 정신간호사회 보수교육 안내(대전·충청),2024.09.20,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11368&b_name=notice_board
581,2024년 제3차 정신간호사회 정신건강세미나 [간호법과 정신간호사의 미래],2024.09.04,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11336&b_name=notice_board
580,2024년 중독정신간호사 슈퍼바이저 신규 양성 및 갱신 교육 안내,2024.09.02,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11332&b_name=notice_board
579,제 2회 천주의성요한병원 [안정화치료 워크숍],2024.08.23,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11300&b_name=notice_board
578,10월 18일 정신간호사회 보수교육 안내 [경기],2024.08.21,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11293&b_name=notice_board
577,10월 11일 정신간호사회 보수교육 안내,2024.08.21,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11292&b_name=notice_board
576,[국립정신건강센터] 정신건강 R&D사업 우수연구성과 활용사례 조사 협조 요청,2024.08.21,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11290&b_name=notice_board
575,9월 11일 정신재활 시설 설치 지원 워크숍(ZOOM 실시간 화상교육),2024.08.14,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11275&b_name=notice_board
574,[2025년 정신건강전문요원 수련기관 신규지정 및 정원조정 신청안내]_변경안내,2024.08.07,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11254&b_name=notice_board
573,노인 생애말기 돌봄 교육자 교육 : ELNEC 교육과정,2024.08.02,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11237&b_name=notice_board
572,2024년 정신간호사회 정신간호 학술 장학생 선정 공지,2024.07.22,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11211&b_name=notice_board
571,9월 6일 정신간호사회 보수교육 안내 [광주·전남],2024.07.15,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11190&b_name=notice_board
570,9월 5일 정신간호사회 보수교육 안내,2024.07.10,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11176&b_name=notice_board
569,2024년도 정신간호사회 보수교육 연간일정 수정공지(현재 2024.7.9),2024.07.10,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11174&b_name=notice_board
568,2024년 7월 25일(목) 제2차 정신건강세미나 안내,2024.07.08,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11161&b_name=notice_board
567,9월 27일 정신간호사회 보수교육 안내 [전북],2024.07.03,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11148&b_name=notice_board
566,*2024년도 정신간호사회 보수교육 연간일정 수정공지(현재 2024. 7.1),2024.07.01,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11141&b_name=notice_board
565,*2024년도 정신간호사회 보수교육 연간일정 수정공지(현재 2024. 6.27),2024.06.27,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=11135&b_name=notice_board
564,8월 23일 정신간호사회 보수교육 안내 [인천],2024.06.27,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10461&b_name=notice_board
563,2024년 7월 17~18일 정신건강간호사 역량강화 워크숍 [동기면담의 이해],2024.06.24,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10448&b_name=notice_board
562,2024년 서울시광역심리센터 운영 수탁기관 모집 안내 및 참여요청,2024.06.19,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10442&b_name=notice_board
561,[중요공지] 정신건강간호사의 「전국민 마음투자사업」 참여 현황 및 참여 요구도 조사,2024.06.19,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10436&b_name=notice_board
560,[중요공지] 전문간호사 업무범위 의견 수렴 설문,2024.06.14,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10428&b_name=notice_board
559,2024년 7월 3일 정신건강간호사 상담역량강화 워크숍,2024.06.10,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10407&b_name=notice_board
558,6월 29일 정신간호사회 보수교육 안내 [제주],2024.05.29,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10386&b_name=notice_board
557,2024년 정신간호사회 정신간호 학술 장학생 지원 안내,2024.05.22,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10369&b_name=notice_board
556,2024년도 한국간호행정학회 춘계학술대회,2024.05.16,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10358&b_name=notice_board
555,제11회 공주정신건강학술문화제,2024.05.16,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10357&b_name=notice_board
554,7월 4일 정신간호사회 보수교육 안내 [대전·충청],2024.05.13,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10342&b_name=notice_board
553,6월 13일 정신간호사회 보수교육 안내 [부·울·경],2024.05.13,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10341&b_name=notice_board
552,2024년 5월 13일 제1차 정신간호사회 정신건강세미나,2024.05.08,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10333&b_name=notice_board
551,"2024년 6월 정신건강간호사 슈퍼바이저 교육과정Ⅰ, Ⅱ",2024.05.07,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10327&b_name=notice_board
550,*2024년도 정신간호사회 보수교육 연간일정 수정공지(현재 2024. 5.2),2024.05.02,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10317&b_name=notice_board
549,6월 12일 정신간호사회 보수교육 안내,2024.04.29,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10314&b_name=notice_board
548,[국립정신건강센터] CURE (CUrrent REsearch in mental health) Vol.17 발간,2024.04.29,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10313&b_name=notice_board
547,*2024년도 정신간호사회 보수교육 연간일정 수정공지(현재 2024. 4.9),2024.04.09,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10265&b_name=notice_board
546,5월 29일 정신간호사회 보수교육 안내 [대구·경북],2024.04.09,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10263&b_name=notice_board
545,5월 24일 정신간호사회 보수교육 안내 [광주·전남],2024.04.09,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10262&b_name=notice_board
544,2024년 정신간호사회 실무자 워크숍,2024.04.08,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10259&b_name=notice_board
543,[중요공지] 정신건강간호사 슈퍼바이저 자격(증) 발급 및 유지조건,2024.03.28,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10232&b_name=notice_board
542,5월 10일 정신간호사회 보수교육 안내 [서울],2024.03.28,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10230&b_name=notice_board
541,[한국임상심리학회] 2024년 봄 학술대회,2024.03.15,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10203&b_name=notice_board
540,4월 12일 정신간호사회 보수교육 안내,2024.03.11,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10192&b_name=notice_board
539,정신건강간호사 슈퍼바이저 교육과정Ⅱ 개최 안내,2024.02.21,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10142&b_name=notice_board
538,*2024년도 정신간호사회 보수교육 연간일정 공지,2024.02.16,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10123&b_name=notice_board
537,2024년 2월 15일 정신간호사회 토크 콘서트 홍보 및 의견공모 이벤트 당첨자 발표,2024.02.01,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10085&b_name=notice_board
536,2024년 정신건강간호사 2급 수련생 모집공고 [새로운경기도립정신병원],2024.01.30,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10071&b_name=notice_board
535,"[중요공지] 2024년 온라인 보수교육 ""변화하는 정신건강 환경과 통합적 정신간호 전략"" 정신건강전문요원 개별과정 인정 신청 방법",2024.01.24,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10066&b_name=notice_board
534,2024년 2월 정신간호사회 토크 콘서트 의견 공모,2024.01.09,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=10005&b_name=notice_board
533,2024년 정신건강간호사 2급 수련생 모집공고 [연강병원],2024.01.03,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=9987&b_name=notice_board
532,2024년 정신건강간호사 2급 수련생 모집공고 [국립공주병원],2024.01.03,https://www.kpmhna.or.kr/sub5/5_1.php?mode=view&number=9986&b_name=notice_board
