Index,Title,Date,URL
7449,감염병 데이터를 활용한 분석·예측 분야 심포지엄 개최(11.29.금),2024-11-29,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726572
7448,감염병 관련 수급 불안정 의약품의 안정적 공급을 위한 협의체 회의 첫 개최(11.28.목..,2024-11-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726570
7447,"[11.29.금.조간] 겨울철 한파 대비, ｢한랭질환 응급실감시체계｣ 운영 시작",2024-11-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726569
7446,"[11.28.목.행사시작(14시)이후] 차별을 넘어, 함께 만드는 에이즈 제로",2024-11-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726568
7445,"[11.28.목.행사시작(10시)이후] 질병관리청, 만성질환 대응을 위해 민관협력의 장 열어",2024-11-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726567
7444,[11.27.수.행사시작(10)이후] 「국가손상조사감시체계 20주년 국제심포지엄」 개최,2024-11-27,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726562
7443,「소아·청소년 콩팥병 환자를 위한  영양 지침 - 식생활 관리」 마련(11.27.수),2024-11-27,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726561
7442,2024년 말라리아 퇴치사업 유공 표창 및 지자체 사례 발표(11.26.화),2024-11-26,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726553
7441,코로나19 치료제 라게브리오 처방대상 변경된다(11.26.화),2024-11-26,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726552
7440,지역보건의료기관 만성질환 워크숍 개최(11.25.월),2024-11-25,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726537
7439,"국가예방접종 지원 정책, '나와 자녀에 도움된다' 등 긍정적 인식 90.0% 이상 높아(11..",2024-11-25,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726536
7438,[11.22.금.행사시작(15시)이후] 국제 기후위기 공중보건 대책 논의,2024-11-22,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726523
7437,"[11.22.금.행사시작(10시)이후] 청소년 흡연·음주율, 20년간 3분의 1 수준으로 대폭 ..",2024-11-22,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726522
7436,국민의 개인 맞춤형 건강관리를 위한 영양소 자료 공개(11.22.금),2024-11-22,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726516
7435,[11.21.보도설명자료] 마이코플라스마 폐렴균 감염증 지침 관련,2024-11-21,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726520
7434,"질병관리청 디지털 국민 소통, 「올해의 SNS」 유튜브 부문 ‘최우수상’ 등 2관왕(11..",2024-11-21,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726519
7433,"[11.21.목.행사시작(14시)이후] 국민과 함께하는 건강한 동행, ‘2024 감염병관리 콘퍼..",2024-11-21,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726518
7432,[11.21.목.행사시작(12시)이후] 2024 한국인체자원은행사업 심포지엄 개최,2024-11-21,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726517
7431,동절기 호흡기감염병 유행 대비 정부 대책반 가동(11.20.수),2024-11-20,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726515
7430,[11.21.목.조간] 급성심장정지 예방을 위한 수면무호흡증 바로 알기,2024-11-20,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726514
7429,"[11.20.수.조간] 6가 혼합백신 국가예방접종 도입, 2025년 1월부터 접종 시작",2024-11-19,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726505
7428,"질병관리청, 항생제 내성 극복을 위한 다분야 협력, 성과 교류의 장 마련(11.18.월)",2024-11-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726493
7427,‘항·필·제·사’ 항생제는 필요할 때만 제대로 사용해요(11.18.월),2024-11-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726492
7426,"질병청과 과기정통부, 신종감염병 대유행 대비 백신·치료제 신속개발에 맞손(11.15.금..",2024-11-15,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726495
7425,"질병관리청, '국제공인 예방접종증명서 재발급' 온라인 신청 서비스 개시(11.15.금)",2024-11-15,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726441
7424,「희귀질환관리법」 11.14일 국회 본회의 통과(11.14.목),2024-11-14,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726435
7423,"지난 10년 간 당뇨병 조절 25%에서 정체, 5대 생활수칙 실천으로 극복해야(11.14.목)",2024-11-14,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726431
7422,"백일해 국내 첫 사망자 발생, 임신부, 영유아 돌보미 등 예방접종 적극 당부(11.12.화..",2024-11-12,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726418
7421,"[11.13.수.조간] 비만 아동·청소년에서 초가공식품섭취가 많을수록, 대사질환 위험 증..",2024-11-12,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726416
7420,2024년 ｢지자체 감염병 대응 실무자 교육｣ 최종평가대회 개최(11.12.화),2024-11-12,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726408
7419,"최근 3주간 쯔쯔가무시증 환자 증가, 주의 당부(11.8.금)",2024-11-08,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726407
7418,"아침기온 뚝! 일교차 큰 입동, 겨울철 건강관리 주의(11.7.목)",2024-11-07,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726390
7417,질병관리청-대한감염학회 만성 코로나19증후군 공동심포지엄 개최(11.7.목),2024-11-07,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726389
7416,"질병관리청장, 감염취약시설 방문하여 고위험군 코로나19 백신 접종 독려(11.7.목)",2024-11-07,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726388
7415,"질병관리청, 공간정보를 활용한 모기 신고·방제 체험장 운영(11.7.목)",2024-11-07,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726387
7414,"감염병 대응의 첫 단추 진단검사 및 역학조사, 미지감염병 발생 대비 합동 도상훈련 실..",2024-11-05,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726381
7413,"국가결핵관리의 핵심, 민간공공협력 결핵관리사업 성과 논의(11.5.화)",2024-11-05,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726380
7412,제1기 심뇌혈관질환 예방관리 교육 운영(11.4.월),2024-11-04,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726353
7411,2024년 엔테로·폴리오 병원체 감시사업 워크숍 개최(11.1.금),2024-11-01,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726354
7410,[11.1.금.행사시작(10시)이후] 원헬스 관점의 국제 공중보건위기 대책 논의,2024-11-01,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726342
7409,"[11.1.금.조간] 개인형 이동장치에 의한 응급실 손상 환자 5명 중 2명은 15-24세, 대부..",2024-10-31,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726346
7408,"[11.1.금.조간] 질병관리청, ‘팬데믹 대비‧대응을 위한 세계보건기구 협력센터’ 지정",2024-10-31,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726345
7407,24-25절기 가금류 고병원성 조류인플루엔자 첫 발생에 따른 인체감염 예방조치 및 감시..,2024-10-30,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726347
7406,"건강한 지역사회를 위한 도약, 지역사회건강조사 활용 논문 발표회 개최(10.30.수)",2024-10-30,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726343
7405,’24-’25절기 코로나19 영유아용 화이자 백신 접종 예약 오늘부터 시작(10.29.화),2024-10-29,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726335
7404,"[10.29.화.행사시작(14시)이후] ‘두창 발생’ 안전한국훈련, 테러 국가 위기상황에 대..",2024-10-29,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726334
7403,[10.30.수.조간] 전국의료관련감염감시체계 첫 번째 감시연보 발간,2024-10-29,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726333
7402,"국민건강영양조사 소개 논문, 5년 연속 최다 피인용 논문으로 선정(10.29.화)",2024-10-29,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726332
7401,"질병관리청-교육부-지자체, 감염병 대응 협력을 다지다(10.28.월)",2024-10-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726328
7400,[10.29.화.조간] 국내 뇌졸중 환자 여전히 당뇨  흡연율 높아,2024-10-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726327
7399,[10.29.화.조간] 기온 뚝  겨울 불청객 뇌졸중·심근경색증  고위험군 건강관리 및 조..,2024-10-28,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726326
7398,"[10.28.월.조간] 국립보건연구원, 21만 명의 보건의료 연구데이터 공개",2024-10-27,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726320
7397,[10.25.금.행사시작(15시)이후] 한-아세안 감염병 역량강화 두 번째 수료생 “한국 실..,2024-10-25,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726317
7396,"무더위 가고, 털진드기(쯔쯔가무시증) 오고(10.22.화)",2024-10-22,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726291
7395,"정부 대표단, 세계보건기구(WHO) 제75차 서태평양 지역위원회 참석(10.21.월)",2024-10-21,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726297
7394,"만성 코로나19증후군 사업 성과보고회 개최, 연구성과 및 정책 연계 방안 논의(10.18...",2024-10-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726283
7393,"’24-’25절기 코로나19 신규백신(JN.1) 접종 시작 일주일, 어르신 174만 명 접종 참여..",2024-10-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726279
7392,"질병관리청, 팬데믹 대비 메신저리보핵산 백신 개발 지원사업 설명회 개최(10.18.금)",2024-10-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726275
7391,"국립감염병연구소, 국제기구와 항생제내성 연구협력을 위한 양해각서 체결(10.18.금)",2024-10-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726274
7390,"국립보건연구원, 한국장기이식코호트 심포지엄 개최(10.18.금)",2024-10-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726273
7389,"알레르기질환 예방관리수칙, 다국어자료 제작·보급(10.17.목)",2024-10-17,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726262
7388,2024년도 의료관련감염 예방관리 주간 정책 포럼 개최(10.17.목),2024-10-17,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726260
7387,"국립보건연구원, 한국 간호사건강연구 추적조사 데이터 공개(10.16.수)",2024-10-16,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726256
7386,"[10.16.수.조간] 가장 쉬운 감염병 예방의 시작, 비누로 30초 동안 ‘올바른 손씻기’..",2024-10-15,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726250
7385,"올해 코로나19 예방접종, 접종 시작 4일 만에 92만 명 참여(10.14.월)",2024-10-14,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726255
7384,[10.15.화.조간] 작은 실천이 의료관련감염 예방의 시작입니다,2024-10-14,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726249
7383,[10.14.월.조간] 2024년 여름철 긴 폭염으로 온열질환자 응급실방문 전년 대비 31.4% ..,2024-10-13,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726239
7382,"감염병 대유행 대비, 위기 소통 주체 간 소통체계 구축 및 협력을 위한 협약 체결(10...",2024-10-11,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726288
7381,당신의 희귀질환 극복이야기를 들려주세요(10.11.금),2024-10-11,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726222
7380,마버그열 검역관리지역 지정 및 검역 강화(10.10.목),2024-10-10,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726218
7379,"[10.10.목.행사종료(15시)이후] (관계부처합동) 질병청과 농식품부, 빈틈없는 인수공통..",2024-10-10,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726217
7378,코로나19 예방접종 10월 11일부터 시작(10.10.목),2024-10-10,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726216
7377,"[10.2.수.조간] 국립줄기세포재생센터에서 공급한 줄기치료제, 처음으로 임상시험 승인",2024-10-01,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726179
7376,’24~’25절기 코로나19 예방접종 합성항원 노바백스 백신 총 32만 회분 도입(9.30.월..,2024-09-30,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726178
7375,"질병관리청장, 유엔총회 고위급회의 참석하여 항생제 내성 대응 위한 국제적 행동 촉구..",2024-09-30,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726169
7374,[10.1.화.조간] 방사선관계종사자 피폭선량최근 5년간 지속 감소,2024-09-30,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726168
7373,"국립감염병연구소, 필리핀 국립연구소 내 해외연구거점센터 개소(9.27.금)",2024-09-27,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726152
7372,"국내 의료기관 항생제 내성 관리 패러다임, 한 단계 더 도약(9.27.금)",2024-09-27,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726134
7371,[9.27.금.행사시작(10시)이후] 지역주민과 함께하는 '질병관리청 오픈하우스' 개최,2024-09-27,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726133
7370,"질병관리청·과기정통부, ‘기관 생물안전 역량 강화’에 앞장선다(9.26.목)",2024-09-26,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726132
7369,역학조사관 역량 강화를 위한 ｢2024년 역학조사관 학술대회｣ 개최(9.25.수),2024-09-25,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726131
7368,"국립보건연구원 임상연구관리시스템, 특허청 상표 등록(9.23.월)",2024-09-23,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726119
7367,'24-'25절기 코로나19 예방접종 모더나 신규 백신 순차적 도입 개시(9.23.월),2024-09-23,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726118
7366,"[9.23.월.조간] 혈당과 혈압 관리, 치매 예방에도 중요",2024-09-22,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726117
7365,"질병관리청, 주한미군사령부와 지역사회 감염병 예방 및 대응 강화 협의(9.19.목)",2024-09-19,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726113
7364,잠복결핵감염 A부터 Z까지 쉽게 알려드려요(9.19.목),2024-09-19,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726109
7363,’24~’25절기 인플루엔자 국가예방접종 9월 20일부터 시작(9.18.수),2024-09-18,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726107
7362,"여름철 코로나19 유행, 3주 연속 감소세(9.13.금)",2024-09-13,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726096
7361,[9.13.금.브리핑시작(10시)이후] ’24~’25절기 코로나19 예방접종 시행계획 발표,2024-09-13,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726095
7360,전 공무원 감염병 교육 의무화(9.13.금),2024-09-13,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726083
7359,"질병관리청장, 요양병원 및 치료제 조제약국 방문해 코로나19 대응 상황 점검(9.12.목..",2024-09-12,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726081
7358,"‘기침은 신호, 검진은 보호’ 65세 이상 어르신, 보건소에서 매년 1회 무료 결핵검진..",2024-09-12,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726080
7357,[9.12.목.조간] 추석 전 벌 쏘임·뱀 물림 주의 및 예초기 사용 시 손상 예방 당부,2024-09-11,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726078
7356,"질병청, 코로나19 유행 대응 관계부처 점검(9.10.화)",2024-09-10,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726074
7355,[9.11.수.조간] 혈중 비타민D 농도 충분하면 사망위험 낮아져,2024-09-10,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726061
7354,초·중학교 입학생 예방접종 확인사업 결과 발표(9.10.화),2024-09-10,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726060
7353,’24~’25절기 코로나19  예방접종 신규 변이 대응 백신 500만 회분 금주 도입(9.9.월..,2024-09-09,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726022
7352,[9.6.금.12시이후보도] (공동배포) 제45회 현안관계장관회의 보도자료,2024-09-06,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726046
7351,"올해 여름철 코로나19 유행, 2주 연속 감소세(9.6.금)",2024-09-06,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726045
7350,"‘국립심뇌혈관센터 설립사업’ 총사업비 확정, 추진 본격화!(9.6.금)",2024-09-06,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726039
7349,"[9.6.금.회의종료(12시)이후] 질병청, 신·변종 인플루엔자 대유행 선제적 대비",2024-09-06,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726035
7348,"[9.6.금.조간] 국립보건연구원, 한국인 차세대 참조표준 유전체 지도 제작 시동",2024-09-05,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726021
7347,"질병관리청, 미래 팬데믹 대비를 위해 시·도 보건환경연구원과 머리를 맞대다(9.5.목..",2024-09-05,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726018
7346,"생명을 구하는 순간, ‘당신의 심폐소생술 스토리’를 들려주세요!(9.5.목)",2024-09-05,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726017
7345,"질병청, 몽골 감염병 대응 역량 강화 위한 기술공조 한발 더 나아가(9.4.수)",2024-09-04,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726012
7344,질병청-지자체-민간전문가 함께 생물테러 대응 훈련 실시(9.4.수),2024-09-04,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726011
7343,"[9.5.목.조간] 다가오는 가을철, 농작업 중 진드기 물림 주의!",2024-09-04,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726010
7342,올해 첫 일본뇌염 환자 발생에 따른 예방수칙 준수 및 예방접종 당부(9.3.화),2024-09-03,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726009
7341,"[9.3.화.행사종료(14시)이후] 인천국제공항 더 넓어진 관문, 미지의 감염병에도 걱정 ..",2024-09-03,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726008
7340,"[9.2.보도설명자료]  정부는 요양시설 등을 집중 관리 중이며, 치료제 공급도 안정화되..",2024-09-02,https://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&act=view&list_no=726000
