Index,Title,Date,URL
정책,어르신 코로나 백신접종 작년보다 1.6배 증가,2024-10-21,http://www.mediwelfare.com/news/articleView.html?idxno=4031
정책,"문닫는 요양병원 급증하자 여당 ""대책 마련""",2024-10-18,http://www.mediwelfare.com/news/articleView.html?idxno=4030
정책,"심평원 ""요양병원 적정성평가 절대평가 필요""",2024-10-17,http://www.mediwelfare.com/news/articleView.html?idxno=4028
정책,코로나19 예방접종률 작년 대비 1.7배 증가,2024-10-16,http://www.mediwelfare.com/news/articleView.html?idxno=4027
산업,"경영난 심화된 요양병원 ""약제비 거품 빼자""",2024-10-15,http://www.mediwelfare.com/news/articleView.html?idxno=4026
정책,'호스피스의 날' 시상식 초대 못받은 요양병원,2024-10-14,http://www.mediwelfare.com/news/articleView.html?idxno=4024
산업,메디공구에서 식자재 상담만 받아도 '10만원 마일리지',2024-10-11,http://www.mediwelfare.com/news/articleView.html?idxno=4023
정책,"""간병인 과실로 환자 골절…요양병원도 책임""",2024-10-11,http://www.mediwelfare.com/news/articleView.html?idxno=4022
정책,요양병원 위에 군림하는 의료-요양 통합판정,2024-10-10,http://www.mediwelfare.com/news/articleView.html?idxno=4021
정책,"복지부 ""2026년 의료-요양 통합판정 시행""",2024-10-08,http://www.mediwelfare.com/news/articleView.html?idxno=4020
정책,신규 전문의 배출 차질 심각…연봉 급등 우려,2024-10-07,http://www.mediwelfare.com/news/articleView.html?idxno=4018
정책,요양병원 간병지원 시범사업비 축소 쟁점화,2024-10-04,http://www.mediwelfare.com/news/articleView.html?idxno=4017
요양병원,김해한솔재활요양병원의 지역 밀착화 사업,2024-10-02,http://www.mediwelfare.com/news/articleView.html?idxno=4016
요양병원,"""요양병원 간병지원 시범사업 기대반 우려반""",2024-10-02,http://www.mediwelfare.com/news/articleView.html?idxno=4013
요양병원,효사랑전주·효사랑가족·가족사랑 연합 QI경진대회,2024-09-30,http://www.mediwelfare.com/news/articleView.html?idxno=4010
요양병원,요양병원 적정성평가에 없는 '지표 선정근거',2024-09-30,http://www.mediwelfare.com/news/articleView.html?idxno=4009
요양병원,"나주효사랑요양병원, 인적자원개발 우수 인증",2024-09-30,http://www.mediwelfare.com/news/articleView.html?idxno=4011
요양병원,"""요양병원 수가 차별 심각, 열심히 치료할수록 손해""",2024-09-27,http://www.mediwelfare.com/news/articleView.html?idxno=4008
정책,요양병원 수가제도의 문제점과 개선방안,2024-09-27,http://www.mediwelfare.com/news/articleView.html?idxno=4007
요양병원,“간병지원 시범사업 손실 심각…하차 하겠다”,2024-09-26,http://www.mediwelfare.com/news/articleView.html?idxno=4006
산업,요양병원 폐기저귀 처리기 저가 판매 이벤트,2024-09-25,http://www.mediwelfare.com/news/articleView.html?idxno=4005
요양병원,요양병원 욕창치료는 서비스입니까?,2024-09-25,http://www.mediwelfare.com/news/articleView.html?idxno=4004
요양병원,요양병원 적정성평가 항목에 전문가들 '실소',2024-09-24,http://www.mediwelfare.com/news/articleView.html?idxno=4003
정책,"법원 ""환자보호 위해 요양병원 업무정지취소""",2024-09-23,http://www.mediwelfare.com/news/articleView.html?idxno=4002
정책,"인증원의 황당한 자화자찬 ""요양병원 의무인증 선진적""",2024-09-20,http://www.mediwelfare.com/news/articleView.html?idxno=4001
요양병원,"""요양병원은 왜 수가 차별을 감내해야 하나?""",2024-09-19,http://www.mediwelfare.com/news/articleView.html?idxno=4000
요양병원,"협회 ""정부 요양병원 수가 개편에 적극 대응""",2024-09-13,http://www.mediwelfare.com/news/articleView.html?idxno=3999
정책,"공단 ""추석 연휴 전 요양급여비용 조기 지급""",2024-09-12,http://www.mediwelfare.com/news/articleView.html?idxno=3998
요양병원,"""요양병원 미담, 임종실 설치 사례 공모합니다""",2024-09-11,http://www.mediwelfare.com/news/articleView.html?idxno=3997
정책,"질병청 ""추석 요양병원 방문객 마스크 착용""",2024-09-11,http://www.mediwelfare.com/news/articleView.html?idxno=3996
정책,전공의 복귀 불발되면 내년 의사 구인난 심각,2024-09-10,http://www.mediwelfare.com/news/articleView.html?idxno=3995
정책,올해 여름철 코로나19 유행 정점 지났다,2024-09-09,http://www.mediwelfare.com/news/articleView.html?idxno=3993
정책,"간호등급, 필요인력 허위신고 요양병원 적발",2024-09-06,http://www.mediwelfare.com/news/articleView.html?idxno=3992
의료계,"""공단에 사무장병원 단속 특사경 부여 반대""",2024-09-05,http://www.mediwelfare.com/news/articleView.html?idxno=3991
요양병원,"박진상 효사랑전주요양병원장, 전북대 1억 기부",2024-09-04,http://www.mediwelfare.com/news/articleView.html?idxno=3990
정책,"올해 첫 일본뇌염 환자 발생 ""예방수칙 준수""",2024-09-04,http://www.mediwelfare.com/news/articleView.html?idxno=3989
산업,"경영난 심각한 요양병원, '토닥이' 주목",2024-09-03,http://www.mediwelfare.com/news/articleView.html?idxno=3988
요양병원,"요양병원 88% ""의학관리료 수가 너무 낮다""",2024-09-03,http://www.mediwelfare.com/news/articleView.html?idxno=3987
요양병원,박진상 효사랑전주요양병원장 노인일자리 유공 표창,2024-09-02,http://www.mediwelfare.com/news/articleView.html?idxno=3986
정책,요양병원만 상한액 수혜자 감소…보장성 후퇴,2024-09-02,http://www.mediwelfare.com/news/articleView.html?idxno=3985
정책,행정 병행 수간호사 간호등급 산정했다 낭패,2024-08-30,http://www.mediwelfare.com/news/articleView.html?idxno=3984
정책,간호법 활용 요양원 내 전문요양실 양성화?,2024-08-29,http://www.mediwelfare.com/news/articleView.html?idxno=3983
정책,내년 요양병원 간병 시범사업 예산 24억 축소,2024-08-28,http://www.mediwelfare.com/news/articleView.html?idxno=3982
요양병원,"요양병원협회, 독감백신 저가 공동구매 접수",2024-08-27,http://www.mediwelfare.com/news/articleView.html?idxno=3981
정책,사무장병원 단속 '공단특사경' 법안 잇단 발의,2024-08-26,http://www.mediwelfare.com/news/articleView.html?idxno=3980
요양병원,"존폐 위기의 요양병원, 수가 개선 방안은?",2024-08-23,http://www.mediwelfare.com/news/articleView.html?idxno=3979
정책,감염취약시설 코로나 환자 보건소 합동 관리,2024-08-22,http://www.mediwelfare.com/news/articleView.html?idxno=3978
정책,"병원 개설전 사전심의 의무화, 병상 과잉 차단",2024-08-21,http://www.mediwelfare.com/news/articleView.html?idxno=3976
산업,'욕창‧환자안전 실습' 일본 연수 참가자 모집,2024-08-20,http://www.mediwelfare.com/news/articleView.html?idxno=3974
요양병원,"김제 가족사랑요양병원, 지역 주거개선 1천만원 후원",2024-08-20,http://www.mediwelfare.com/news/articleView.html?idxno=3975
요양병원,"""진료비 불법할인·페이백 강력 자정해 갈 것""",2024-08-20,http://www.mediwelfare.com/news/articleView.html?idxno=3973
정책,요양병원 적정성평가 환류처분 또 적법 판결,2024-08-19,http://www.mediwelfare.com/news/articleView.html?idxno=3971
정책,요양병원 종사자·방문객 마스크 착용 권고,2024-08-16,http://www.mediwelfare.com/news/articleView.html?idxno=3970
정책,요양병원 사회적·장기 입원 억제 본격화하나,2024-08-14,http://www.mediwelfare.com/news/articleView.html?idxno=3969
정책,"질병청, 여름철 코로나19 유행 관리 총력 대응",2024-08-13,http://www.mediwelfare.com/news/articleView.html?idxno=3967
정책,"질병청 ""8월말까지 코로나19 환자 증가 예상""",2024-08-12,http://www.mediwelfare.com/news/articleView.html?idxno=3966
정책,"요양병원 코로나19 확진자 증가 ""방역 강화""",2024-08-09,http://www.mediwelfare.com/news/articleView.html?idxno=3965
정책,보험사기 차단 입원적정성 심사기준 마련,2024-08-08,http://www.mediwelfare.com/news/articleView.html?idxno=3964
정책,사무장요양병원 고용된 병원장 20억원 환수,2024-08-07,http://www.mediwelfare.com/news/articleView.html?idxno=3963
요양병원,"욕창 특화 요양병원의 탄식 ""사명감도 한계치""",2024-08-06,http://www.mediwelfare.com/news/articleView.html?idxno=3962
산업,"요양병원, 적정성평가 대비 욕창 치료 제품에 관심",2024-08-06,http://www.mediwelfare.com/news/articleView.html?idxno=3945
요양병원,김제 가족사랑요양병원 '힐링숲 황톳길' 개장,2024-08-05,http://www.mediwelfare.com/news/articleView.html?idxno=3960
정책,"질병청, 간병인·미화원 감염 교육자료 배포",2024-08-05,http://www.mediwelfare.com/news/articleView.html?idxno=3959
정책,간호·감염 전담인력 겸직했다가 큰 낭패 본다,2024-08-02,http://www.mediwelfare.com/news/articleView.html?idxno=3958
요양병원,"""요양병원 저수가 문제 해결 위해 한목소리 대응""",2024-08-01,http://www.mediwelfare.com/news/articleView.html?idxno=3957
정책,돌아오지 않은 전공의들…요양병원 연쇄 타격,2024-08-01,http://www.mediwelfare.com/news/articleView.html?idxno=3956
정책,임종실 운영 요양병원 '입실판단서' 작성 비치,2024-07-31,http://www.mediwelfare.com/news/articleView.html?idxno=3955
정책,적정성평가 욕창 영양공급 '정맥주사' 삭제,2024-07-30,http://www.mediwelfare.com/news/articleView.html?idxno=3954
머니 인포,요양병원 임종실 설치 보건복지부 Q&A,2024-07-29,http://www.mediwelfare.com/news/articleView.html?idxno=3952
정책,"요양병원, 간병인 관리· 감독 의무화 입법 철회",2024-07-29,http://www.mediwelfare.com/news/articleView.html?idxno=3951
요양병원,요양병원협회 '수가 개정 및 협상 TFT' 발족,2024-07-26,http://www.mediwelfare.com/news/articleView.html?idxno=3950
정책,8월부터 300병상 이상 요양병원 임종실 설치,2024-07-25,http://www.mediwelfare.com/news/articleView.html?idxno=3949
정책,내년도 요양병원 수가 1.6% '찔끔' 인상 확정,2024-07-25,http://www.mediwelfare.com/news/articleView.html?idxno=3948
요양병원,심각한 요양병원 저수가…협회 현황조사 착수,2024-07-24,http://www.mediwelfare.com/news/articleView.html?idxno=3947
정책,치매관리주치의 시범사업 4개 요양병원 참여,2024-07-23,http://www.mediwelfare.com/news/articleView.html?idxno=3944
요양병원,"첨단요양병원, 풍선아트 프로그램 진행",2024-07-23,http://www.mediwelfare.com/news/articleView.html?idxno=3946
머니 인포,요양병원 적정성평가 DUR 관련 FAQ,2024-07-22,http://www.mediwelfare.com/news/articleView.html?idxno=3941
정책,"""외국인 돌봄인력 확대해야 초고령사회 대응""",2024-07-22,http://www.mediwelfare.com/news/articleView.html?idxno=3940
정책,간호등급 허위신고 요양병원 연속 환수처분,2024-07-19,http://www.mediwelfare.com/news/articleView.html?idxno=3939
정책,"정부, 올해 말 회복기 의료체계 로드맵 확정",2024-07-18,http://www.mediwelfare.com/news/articleView.html?idxno=3938
정책,전공의 복귀 미미…내년초까지 의료공백 우려,2024-07-17,http://www.mediwelfare.com/news/articleView.html?idxno=3937
요양병원,진료비 불법 할인 요양병원 청산 시급한 이유,2024-07-16,http://www.mediwelfare.com/news/articleView.html?idxno=3936
정책,8월 임종실 의무설치는 300병상 이상 '신규 병원',2024-07-15,http://www.mediwelfare.com/news/articleView.html?idxno=3934
정책,내년 최저임금 1만 30원…수가 인상보다 높다,2024-07-12,http://www.mediwelfare.com/news/articleView.html?idxno=3932
요양병원,요양병원 생태계 파괴하는 진료비 불법할인,2024-07-11,http://www.mediwelfare.com/news/articleView.html?idxno=3931
정책,22대 국회 개원 후 간병 급여화 법안 봇물,2024-07-10,http://www.mediwelfare.com/news/articleView.html?idxno=3929
정책,"전공의 복귀 대책, 요양병원 경영난 개선 기대",2024-07-09,http://www.mediwelfare.com/news/articleView.html?idxno=3928
머니 인포,임종실 요양급여 적용기준 및 방법 세부사항 개정안,2024-07-08,http://www.mediwelfare.com/news/articleView.html?idxno=3927
정책,임종실 설치 요양병원 '입실판단서' 작성·보관,2024-07-08,http://www.mediwelfare.com/news/articleView.html?idxno=3925
정책,"질병청, 요양병원 감염관리실 업무지침 발간",2024-07-05,http://www.mediwelfare.com/news/articleView.html?idxno=3923
정책,사무장병원 기소해도 진료비 지급보류 위헌,2024-07-04,http://www.mediwelfare.com/news/articleView.html?idxno=3922
정책,요양병원 감염관리실 인력 대상 실무교육,2024-07-03,http://www.mediwelfare.com/news/articleView.html?idxno=3921
요양병원,"""요양병원 인력난, 경영난 원인은 수가체계""",2024-07-02,http://www.mediwelfare.com/news/articleView.html?idxno=3920
정책,"요양병원 임종실 정액수가 19만 1,170원+∝",2024-07-01,http://www.mediwelfare.com/news/articleView.html?idxno=3918
요양병원,"요양병원 살 길은 수가 인상, 별도청구 확대",2024-06-28,http://www.mediwelfare.com/news/articleView.html?idxno=3917
정책,요양병원 적정성평가 가산 519개·감산 44개,2024-06-27,http://www.mediwelfare.com/news/articleView.html?idxno=3916
요양병원,"효사랑가족요양병원, 안전보건경영 국제표준인증 획득",2024-06-27,http://www.mediwelfare.com/news/articleView.html?idxno=3914
정책,병원이 간병인 관리·감독? 국회도 입법 가세,2024-06-27,http://www.mediwelfare.com/news/articleView.html?idxno=3913
요양병원,요양병원 적정성평가 실무특강 2300여명 수강,2024-06-27,http://www.mediwelfare.com/news/articleView.html?idxno=3915
정책,누구를 위해 요양병원 적정성평가 하나요?,2024-06-26,http://www.mediwelfare.com/news/articleView.html?idxno=3912
정책,심평원 적정성평가에 농락당한 요양병원들,2024-06-25,http://www.mediwelfare.com/news/articleView.html?idxno=3910
정책,2주기 4차 요양병원 적정성평가 발표 연기,2024-06-21,http://www.mediwelfare.com/news/articleView.html?idxno=3909
요양병원,적정성평가 신뢰도점검 피하려면 '복붙' 금물,2024-06-21,http://www.mediwelfare.com/news/articleView.html?idxno=3908
정책,2023년 요양병원 환자안전사고 2641건 보고,2024-06-20,http://www.mediwelfare.com/news/articleView.html?idxno=3907
요양병원,2주기 6차 요양병원 적정성평가 주의할 점,2024-06-19,http://www.mediwelfare.com/news/articleView.html?idxno=3906
정책,대학병원 무기한 휴진…요양병원 심각한 타격,2024-06-18,http://www.mediwelfare.com/news/articleView.html?idxno=3905
요양병원,"이손의료재단, 울주군중소기업협의회와 협약 체결",2024-06-17,http://www.mediwelfare.com/news/articleView.html?idxno=3903
정책,"2022년 적정성평가 결과 금주 발표, 수가연계",2024-06-17,http://www.mediwelfare.com/news/articleView.html?idxno=3902
산업,"AI 간병 성큼…환자는 안심, 병원은 사고 예방",2024-06-14,http://www.mediwelfare.com/news/articleView.html?idxno=3901
요양병원,"""요양병원 현안은 수가·적정성평가·통합판정""",2024-06-13,http://www.mediwelfare.com/news/articleView.html?idxno=3899
요양병원,"고질적인 요양병원 할인, 어찌 부산만 그럴까?",2024-06-12,http://www.mediwelfare.com/news/articleView.html?idxno=3898
정책,요양병원 숨통 조여오는 의료-요양 통합판정,2024-06-11,http://www.mediwelfare.com/news/articleView.html?idxno=3897
요양병원,대구 첨단요양병원 '환자안전 리더십 라운딩',2024-06-10,http://www.mediwelfare.com/news/articleView.html?idxno=3895
요양병원,"적정성평가, 인증 현장조사 대비 실무특강",2024-06-10,http://www.mediwelfare.com/news/articleView.html?idxno=3894
요양병원,"요양병원 감염관리, QPS 담당자 전문교육",2024-06-07,http://www.mediwelfare.com/news/articleView.html?idxno=3893
요양병원,"""적정성평가‧통합판정, 안 뭉치면 미래 없다""",2024-06-05,http://www.mediwelfare.com/news/articleView.html?idxno=3892
요양병원,요양병원 환경변화 대응 위한 '경영자 워크숍',2024-06-04,http://www.mediwelfare.com/news/articleView.html?idxno=3891
정책,내년 요양병원 수가 1.6% 인상…경영 악재,2024-06-02,http://www.mediwelfare.com/news/articleView.html?idxno=3890
정책,내년 병원 수가협상 결렬…공단 '1.6%' 제시,2024-06-01,http://www.mediwelfare.com/news/articleView.html?idxno=3889
요양병원,"""요양병원 운영이 이렇게 어려운 적 없었다""",2024-05-31,http://www.mediwelfare.com/news/articleView.html?idxno=3887
요양병원,"병원 입원료 3만 5천원, 요양병원 2만 2천원",2024-05-30,http://www.mediwelfare.com/news/articleView.html?idxno=3886
요양병원,"""요양병원이 뭔 잘못 했길래 이렇게 옥죄냐""",2024-05-29,http://www.mediwelfare.com/news/articleView.html?idxno=3885
산업,"""요양병원 약 품절 방지 위해 독점 판매 확대""",2024-05-29,http://www.mediwelfare.com/news/articleView.html?idxno=3870
정책,요양병원에만 유독 가혹한 적정성평가,2024-05-28,http://www.mediwelfare.com/news/articleView.html?idxno=3884
정책,이동형 X-ray 써도 방사선실 갖춰야 별도보상,2024-05-27,http://www.mediwelfare.com/news/articleView.html?idxno=3882
정책,"""공단 사무장병원 단속권 우회적 허용 반대""",2024-05-24,http://www.mediwelfare.com/news/articleView.html?idxno=3881
정책,요양병원 적정성평가 '욕창' 지표 문제 있다,2024-05-23,http://www.mediwelfare.com/news/articleView.html?idxno=3880
정책,부산 의료법인 요양병원 87개 중 36개 적자,2024-05-22,http://www.mediwelfare.com/news/articleView.html?idxno=3879
정책,"서울시, 요양병원 외국 간병인 도입 적극 추진",2024-05-21,http://www.mediwelfare.com/news/articleView.html?idxno=3878
머니 인포,요양기관 본인확인 의무화 시행 관련 QA,2024-05-20,http://www.mediwelfare.com/news/articleView.html?idxno=3874
정책,"요양병원, 암환자 비급여 증가해 보장률 하락",2024-05-20,http://www.mediwelfare.com/news/articleView.html?idxno=3873
정책,의대 증원 의-정 갈등에 요양병원 경영난 지속,2024-05-17,http://www.mediwelfare.com/news/articleView.html?idxno=3872
요양병원,"존폐 위기에 놓인 요양병원, 생존 전략은?",2024-05-16,http://www.mediwelfare.com/news/articleView.html?idxno=3871
정책,"회복기 의료기관, 2차 의료에 편입해 육성",2024-05-13,http://www.mediwelfare.com/news/articleView.html?idxno=3868
정책,"병동 간호사는 간병인 관리, 교육에서 빼라?",2024-05-10,http://www.mediwelfare.com/news/articleView.html?idxno=3867
정책,환자 본인확인 안하고 진료시 과태료 30만원,2024-05-09,http://www.mediwelfare.com/news/articleView.html?idxno=3866
정책,"요양병원, 교육전담간호사 의무배치 제외",2024-05-08,http://www.mediwelfare.com/news/articleView.html?idxno=3864
머니 인포,코로나19 관련 요양병원 수가 산정방법 변경,2024-05-07,http://www.mediwelfare.com/news/articleView.html?idxno=3863
요양병원,"전주, 김제 3개 요양병원 간호부 합동세미나",2024-05-07,http://www.mediwelfare.com/news/articleView.html?idxno=3862
정책,건보공단-의약단체 내년도 수가 협상 본격화,2024-05-07,http://www.mediwelfare.com/news/articleView.html?idxno=3861
정책,"정부, 내년 회복기 의료기관 시범운영 추진",2024-05-03,http://www.mediwelfare.com/news/articleView.html?idxno=3860
정책,2024년 요양병원 적정성 평가 7월 시행,2024-05-02,http://www.mediwelfare.com/news/articleView.html?idxno=3859
정책,요양병원 면회 방역조치 '완전 자율' 전환,2024-04-30,http://www.mediwelfare.com/news/articleView.html?idxno=3858
요양병원,"장애인 채용 앞장선 요양병원, 장관상 수상",2024-04-30,http://www.mediwelfare.com/news/articleView.html?idxno=3857
정책,"요양병원, 간병인 지도·감독·교육 의무화 논란",2024-04-29,http://www.mediwelfare.com/news/articleView.html?idxno=3856
정책,올해 요양병원 장기입원 방지 환자분류 개선,2024-04-26,http://www.mediwelfare.com/news/articleView.html?idxno=3855
